"id";"api_id";"category";"description";"external_id";"fuel_type";"license_id";"model";"operator";"provider"
1942551;3624385;"";"Allina";"DriveNow_13641537";"DIESEL";"M-DX7321";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942552;3624484;"";"June";"DriveNow_13640114";"PETROL";"M-DX7339";"MINI Cabrio";"DriveNow";"driveNow"
1942553;3624768;"";"Justinian";"DriveNow_13640117";"PETROL";"M-DX7340";"MINI Cabrio";"DriveNow";"driveNow"
1942554;1497112;"";"B-GO8451";"WDD1760431J508795";"PETROL";"";"";"car2go";"car2go"
1942555;3625031;"";"Reggi";"DriveNow_13646769";"PETROL";"M-DX7334";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942556;3625334;"";"Armando";"DriveNow_13579065";"DIESEL";"M-DX7322";"BMW X1";"DriveNow";"driveNow"
1942557;3625496;"";"Karl";"DriveNow_13639980";"PETROL";"M-DX7338";"MINI Cabrio";"DriveNow";"driveNow"
1942558;3625666;"";"Lari";"DriveNow_13646768";"PETROL";"M-DX7308";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942559;3626035;"";"Phoebe";"DriveNow_13572250";"PETROL";"M-DX9614";"MINI Cabrio";"DriveNow";"driveNow"
1942560;3626034;"";"Cornelius";"DriveNow_13640058";"DIESEL";"M-DX7296";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942561;3626036;"";"Mathilde";"DriveNow_13640101";"PETROL";"M-DX7349";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942562;3626399;"";"Cristy";"DriveNow_13636125";"PETROL";"M-DX7326";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942563;3626750;"";"Willey";"DriveNow_13636172";"DIESEL";"M-DX7357";"BMW 1er";"DriveNow";"driveNow"
1942564;3626751;"";"Jackie";"DriveNow_13636213";"DIESEL";"M-DX7345";"BMW 1er";"DriveNow";"driveNow"
1942565;3626906;"";"Stanley";"DriveNow_13636207";"DIESEL";"M-DX7368";"BMW 1er";"DriveNow";"driveNow"
1942566;3626921;"";"Angy";"DriveNow_13636211";"DIESEL";"M-DX7347";"BMW 1er";"DriveNow";"driveNow"
1942567;3627101;"";"Thelma";"DriveNow_13636124";"PETROL";"M-DX7328";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942568;3627111;"";"Madonna";"DriveNow_13636217";"DIESEL";"M-DX7371";"BMW 1er";"DriveNow";"driveNow"
1942569;3627369;"";"Enrica";"DriveNow_13641491";"DIESEL";"M-DX7279";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942570;3627112;"";"Bo";"DriveNow_13636235";"DIESEL";"M-DX7375";"BMW 1er";"DriveNow";"driveNow"
1942571;3627363;"";"Helga";"DriveNow_13636169";"DIESEL";"M-DX7362";"BMW 1er";"DriveNow";"driveNow"
1942572;3627729;"";"Pavel";"DriveNow_13640079";"DIESEL";"M-DX5116";"MINI Cabrio";"DriveNow";"driveNow"
1942573;3630809;"";"2380 / W-85418C";"WDD1760421J607377";"PETROL";"";"";"car2go";"car2go"
1942574;3630935;"";"2608 / W-36105C";"WDD1173421N511782";"PETROL";"";"";"car2go";"car2go"
1942575;3631054;"";"2384 / W-85342C";"WDD1760421J606836";"PETROL";"";"";"car2go";"car2go"
1942576;3631180;"";"2621 / W-85324C";"WDD1173421N515327";"PETROL";"";"";"car2go";"car2go"
1942577;3631379;"";"Carri";"DriveNow_13640043";"DIESEL";"M-DX5115";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942578;3631476;"";"2462 / W-85532C";"WDD1760421J612256";"PETROL";"";"";"car2go";"car2go"
1942579;3631627;"";"Lilla";"DriveNow_13640048";"DIESEL";"M-DX7343";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942580;3631628;"";"Barone";"DriveNow_13636090";"PETROL";"M-DX5112";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942581;3631656;"";"2445 / W-85412C";"WDD1760421J607347";"PETROL";"";"";"car2go";"car2go"
1942582;3631997;"";"2612 / W-84801C";"WDD1173421N510986";"PETROL";"";"";"car2go";"car2go"
1942583;3632174;"";"2431 / W-85512C";"WDD1760421J608613";"PETROL";"";"";"car2go";"car2go"
1942584;3632335;"";"2603 / W-85540C";"WDD1173421N510694";"PETROL";"";"";"car2go";"car2go"
1942585;3632362;"";"Harris";"DriveNow_13636160";"DIESEL";"M-DX7366";"BMW 1er";"DriveNow";"driveNow"
1942586;3632499;"";"2464 / W-84819C";"WDD1760421J612103";"PETROL";"";"";"car2go";"car2go"
1942587;3633936;"";"Auberon";"DriveNow_13640020";"PETROL";"M-DX5082";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942588;3634064;"";"Hedwig";"DriveNow_13641498";"DIESEL";"M-DX6859";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942589;3634481;"";"Brad";"DriveNow_13636242";"DIESEL";"M-DX7398";"BMW 1er";"DriveNow";"driveNow"
1942590;3634827;"";"Elisabeth";"DriveNow_13636159";"DIESEL";"M-DX7367";"BMW 1er";"DriveNow";"driveNow"
1942591;3634901;"";"Giorgio";"DriveNow_13641526";"DIESEL";"M-DX7402";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942592;3634976;"";"Dylan";"DriveNow_13641521";"DIESEL";"M-DX7383";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942593;3635016;"";"Odele";"DriveNow_13636180";"DIESEL";"M-DX7385";"BMW 1er";"DriveNow";"driveNow"
1942594;3635225;"";"Magdalena";"DriveNow_13640061";"DIESEL";"M-DX7382";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942595;3635523;"";"Poppy";"DriveNow_13636165";"DIESEL";"M-DX7387";"BMW 1er";"DriveNow";"driveNow"
1942596;3635558;"";"Prudi";"DriveNow_13629326";"PETROL";"M-DX5091";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942597;3635557;"";"Cordie";"DriveNow_13640059";"DIESEL";"M-DX5114";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942598;3635603;"";"Hally";"DriveNow_13636127";"PETROL";"M-DX7354";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942599;3635778;"";"Timothea";"DriveNow_13629315";"PETROL";"M-DX9944";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942600;3635817;"";"Bella";"DriveNow_13629328";"PETROL";"M-DX5094";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942601;3635854;"";"Leon";"DriveNow_13636243";"DIESEL";"M-DX7397";"BMW 1er";"DriveNow";"driveNow"
1942602;3635853;"";"Kevina";"DriveNow_13629327";"PETROL";"M-DX5092";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942603;3636141;"";"Dani";"DriveNow_13629317";"PETROL";"M-DX5095";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942604;3636175;"";"Benito";"DriveNow_13636206";"DIESEL";"M-DX7376";"BMW 1er";"DriveNow";"driveNow"
1942605;3636174;"";"Deborah";"DriveNow_13641518";"DIESEL";"M-DX7400";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942606;3636173;"";"Anneliese";"DriveNow_13641539";"DIESEL";"M-DX7403";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942607;3636197;"";"Roberto";"DriveNow_13636238";"DIESEL";"M-DX7395";"BMW 1er";"DriveNow";"driveNow"
1942608;3636302;"";"Hanni";"DriveNow_13636214";"DIESEL";"M-DX7390";"BMW 1er";"DriveNow";"driveNow"
1942609;3636301;"";"Camella";"DriveNow_13636240";"DIESEL";"M-DX7394";"BMW 1er";"DriveNow";"driveNow"
1942610;3639608;"";"Janna";"DriveNow_13636177";"DIESEL";"M-DX7384";"BMW 1er";"DriveNow";"driveNow"
1942611;3639609;"";"Anton";"DriveNow_13636212";"DIESEL";"M-DX7392";"BMW 1er";"DriveNow";"driveNow"
1942612;3645313;"";"Stefan";"DriveNow_13636178";"DIESEL";"M-DX7361";"BMW 1er";"DriveNow";"driveNow"
1942613;3645580;"";"Lotta";"DriveNow_13641509";"DIESEL";"M-DX7401";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942614;3654814;"";"Elicia";"DriveNow_13641505";"DIESEL";"M-DX7348";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942615;3691246;"";"2700 / W-79323C";"WDC1569421J386202";"PETROL";"";"";"car2go";"car2go"
1942616;3691629;"";"Khalil";"DriveNow_13629289";"PETROL";"M-DX5084";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942617;3692116;"";"Trixie";"DriveNow_13636192";"DIESEL";"M-DX7356";"BMW 1er";"DriveNow";"driveNow"
1942618;3694175;"";"Marcel";"DriveNow_13633243";"PETROL";"M-DX7323";"MINI Clubman";"DriveNow";"driveNow"
1942619;3698143;"";"2429 / W-79432C";"WDD1760421J608561";"PETROL";"";"";"car2go";"car2go"
1942620;3699002;"";"2620 / W-84840C";"WDD1173421N515702";"PETROL";"";"";"car2go";"car2go"
1942621;3699146;"";"2699 / W-84624C";"WDC1569421J386258";"PETROL";"";"";"car2go";"car2go"
1942622;3699798;"";"Ben";"DriveNow_13629334";"PETROL";"M-DX6701";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942623;3701137;"";"B-GO8943E";"WDD2428901J014902";"ELECTRICITY";"";"";"car2go";"car2go"
1942624;3712764;"";"2499 / W-85352C";"WDD1760421J624836";"PETROL";"";"";"car2go";"car2go"
1942626;3712921;"";"2497 / W-85349C";"WDD1760421J624931";"PETROL";"";"";"car2go";"car2go"
1942627;3713169;"";"2498 / W-85282C";"WDD1760421J624929";"PETROL";"";"";"car2go";"car2go"
1942628;3713601;"";"2493 / W-84785C";"WDD1760421J625161";"PETROL";"";"";"car2go";"car2go"
1942629;3713898;"";"2492 / W-85406C";"WDD1760421J625007";"PETROL";"";"";"car2go";"car2go"
1942630;3714761;"";"2496 / W-85280C";"WDD1760421J625412";"PETROL";"";"";"car2go";"car2go"
1942631;3715825;"";"2494 / W-85478C";"WDD1760421J625090";"PETROL";"";"";"car2go";"car2go"
1942632;3716564;"";"Annice";"DriveNow_13578839";"DIESEL";"M-DX9367";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942633;3719307;"";"Edmund";"DriveNow_13636189";"DIESEL";"M-DX7416";"BMW 1er";"DriveNow";"driveNow"
1942634;3719308;"";"Mathilde";"DriveNow_13636144";"DIESEL";"M-DX7414";"BMW 1er";"DriveNow";"driveNow"
1942635;3719954;"";"Dario";"DriveNow_13641517";"DIESEL";"M-DX7017";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942636;3720310;"";"Gilbert";"DriveNow_13636143";"DIESEL";"M-DX7413";"BMW 1er";"DriveNow";"driveNow"
1942637;3720406;"";"Johannes";"DriveNow_13636167";"DIESEL";"M-DX7419";"BMW 1er";"DriveNow";"driveNow"
1942638;3720538;"";"Zora";"DriveNow_13636203";"DIESEL";"M-DX7420";"BMW 1er";"DriveNow";"driveNow"
1942639;3720539;"";"Tito";"DriveNow_13636187";"DIESEL";"M-DX7418";"BMW 1er";"DriveNow";"driveNow"
1942640;3720657;"";"Arne";"DriveNow_13641543";"DIESEL";"M-DX7430";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942641;3722480;"";"Brandy";"DriveNow_13641545";"DIESEL";"M-DX7432";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942642;3722529;"";"Adaline";"DriveNow_13641541";"DIESEL";"M-DX7429";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942643;3724597;"";"Natasha";"DriveNow_13641507";"DIESEL";"M-DX7425";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942644;3731588;"";"Zino";"DriveNow_13641501";"DIESEL";"M-DX7426";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942645;3731678;"";"Amalia";"DriveNow_13641500";"DIESEL";"M-DX7427";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942646;3731847;"";"Loona";"DriveNow_13641535";"DIESEL";"M-DX7428";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942647;3739037;"";"Jolee";"DriveNow_13641528";"DIESEL";"M-DX7412";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942648;3739221;"";"Loona";"DriveNow_13636094";"PETROL";"M-DX7288";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942649;3739269;"";"Rollo";"DriveNow_13636190";"DIESEL";"M-DX7408";"BMW 1er";"DriveNow";"driveNow"
1942650;3739340;"";"Hardy";"DriveNow_13640100";"PETROL";"M-DX5857";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942651;3739364;"";"Maggy";"DriveNow_13636139";"DIESEL";"M-DX7407";"BMW 1er";"DriveNow";"driveNow"
1942652;3739522;"";"Catrina";"DriveNow_13636191";"DIESEL";"M-DX7409";"BMW 1er";"DriveNow";"driveNow"
1942653;3739523;"";"Hanna";"DriveNow_13633251";"PETROL";"M-DX7290";"MINI Clubman";"DriveNow";"driveNow"
1942654;3739757;"";"Carlo";"DriveNow_13636216";"DIESEL";"M-DX7410";"BMW 1er";"DriveNow";"driveNow"
1942655;3739900;"";"Selene";"DriveNow_13636195";"DIESEL";"M-DX7404";"BMW 1er";"DriveNow";"driveNow"
1942656;3739933;"";"Layla";"DriveNow_13636137";"DIESEL";"M-DX7405";"BMW 1er";"DriveNow";"driveNow"
1942657;3740086;"";"Shane";"DriveNow_13641497";"DIESEL";"M-DX7411";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942658;3741542;"";"Hillary";"DriveNow_13641548";"DIESEL";"M-DX7446";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942659;3741629;"";"Alexa";"DriveNow_13641564";"DIESEL";"M-DX7464";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942660;3742156;"";"Günther";"DriveNow_13654533";"DIESEL";"M-DX7454";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942661;3742197;"";"Renado";"DriveNow_13654500";"DIESEL";"M-DX7460";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942662;3742429;"";"Leonard";"DriveNow_13641566";"DIESEL";"M-DX7465";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942663;3742430;"";"Tizian";"DriveNow_13641547";"DIESEL";"M-DX7445";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942664;3742559;"";"Gregory";"DriveNow_13641492";"DIESEL";"M-DX7466";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942665;3744463;"";"Pepe";"DriveNow_13665653";"PETROL";"M-DX7451";"MINI Cabrio";"DriveNow";"driveNow"
1942666;3744893;"";"Vladimir";"DriveNow_13664856";"PETROL";"M-DX7449";"MINI Cabrio";"DriveNow";"driveNow"
1942667;3744936;"";"Elvis";"DriveNow_13640082";"DIESEL";"M-DX7448";"MINI Cabrio";"DriveNow";"driveNow"
1942668;3745085;"";"Cherie";"DriveNow_13664850";"PETROL";"M-DX7461";"MINI Cabrio";"DriveNow";"driveNow"
1942669;3745381;"";"Pierre";"DriveNow_13665345";"DIESEL";"M-DX7463";"MINI Cabrio";"DriveNow";"driveNow"
1942670;3745507;"";"Tiffanie";"DriveNow_13654327";"DIESEL";"M-DX7453";"BMW 1er";"DriveNow";"driveNow"
1942671;3745627;"";"Davis";"DriveNow_13640097";"PETROL";"M-DX7447";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942672;3745756;"";"Jenna";"DriveNow_13665340";"DIESEL";"M-DX7462";"MINI Cabrio";"DriveNow";"driveNow"
1942673;3748348;"";"Gabrielle";"DriveNow_13636194";"DIESEL";"M-DX7417";"BMW 1er";"DriveNow";"driveNow"
1942674;3770997;"";"2484 / W-85359C";"WDD1760421J627329";"PETROL";"";"";"car2go";"car2go"
1942675;3771584;"";"2650 / W-36133C";"WDD1173421N510551";"PETROL";"";"";"car2go";"car2go"
1942676;3771844;"";"2487 / W-85426C";"WDD1760421J628073";"PETROL";"";"";"car2go";"car2go"
1942677;3771945;"";"2486 / W-85515C";"WDD1760421J627096";"PETROL";"";"";"car2go";"car2go"
1942678;3772119;"";"2547 / W-85446C";"WDD1760421J628129";"PETROL";"";"";"car2go";"car2go"
1942679;3772142;"";"2491 / W-84841C";"WDD1760421J625533";"PETROL";"";"";"car2go";"car2go"
1942680;3772143;"";"2490 / W-84802C";"WDD1760421J626225";"PETROL";"";"";"car2go";"car2go"
1942681;3772313;"";"2533 / W-85403C";"WDD1760421J629385";"PETROL";"";"";"car2go";"car2go"
1942682;3772467;"";"2488 / W-84601C";"WDD1760421J627016";"PETROL";"";"";"car2go";"car2go"
1942683;3773038;"";"2544 / W-84830C";"WDD1760421J629344";"PETROL";"";"";"car2go";"car2go"
1942684;3773221;"";"Dolores";"DriveNow_13654534";"DIESEL";"M-DX7471";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942685;3773220;"";"Dora";"DriveNow_13654606";"DIESEL";"M-DX7469";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942686;3773381;"";"2546 / W-85338C";"WDD1760421J628307";"PETROL";"";"";"car2go";"car2go"
1942687;3773417;"";"2489 / W-84837C";"WDD1760421J626845";"PETROL";"";"";"car2go";"car2go"
1942688;3773712;"";"2485 / W-84813C";"WDD1760421J627253";"PETROL";"";"";"car2go";"car2go"
1942689;3773814;"";"Samantha";"DriveNow_13654547";"DIESEL";"M-DX7479";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942690;3773857;"";"Friederike";"DriveNow_13654538";"DIESEL";"M-DX7478";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942691;3775524;"";"2480 / W-21650E";"WDD1760421J627663";"PETROL";"";"";"car2go";"car2go"
1942692;3775808;"";"2534 / W-85435C";"WDD1760421J629585";"PETROL";"";"";"car2go";"car2go"
1942693;3776931;"";"Brewer";"DriveNow_13654495";"DIESEL";"M-DX7470";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942694;3777119;"";"2542 / W-36091C";"WDD1760421J629906";"PETROL";"";"";"car2go";"car2go"
1942695;3778521;"";"Kristen";"DriveNow_13641563";"DIESEL";"M-DX7481";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942696;3779128;"";"Armando";"DriveNow_13641516";"DIESEL";"M-DX7437";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942697;3779130;"";"Tatiana";"DriveNow_13636237";"DIESEL";"M-DX7424";"BMW 1er";"DriveNow";"driveNow"
1942698;3779207;"";"Lauri";"DriveNow_13636200";"DIESEL";"M-DX7434";"BMW 1er";"DriveNow";"driveNow"
1942699;3779290;"";"Henriette";"DriveNow_13636138";"DIESEL";"M-DX7435";"BMW 1er";"DriveNow";"driveNow"
1942700;3779289;"";"Christoph";"DriveNow_13641489";"DIESEL";"M-DX7444";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942701;3779385;"";"Candice";"DriveNow_13641533";"DIESEL";"M-DX7439";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942702;3779386;"";"Patric";"DriveNow_13636141";"DIESEL";"M-DX7436";"BMW 1er";"DriveNow";"driveNow"
1942703;3782139;"";"2536 / W-85325C";"WDD1760421J629633";"PETROL";"";"";"car2go";"car2go"
1942704;3782356;"";"2495 / W-85356C";"WDD1760421J625182";"PETROL";"";"";"car2go";"car2go"
1942705;3782521;"";"2543 / W-85554C";"WDD1760421J629292";"PETROL";"";"";"car2go";"car2go"
1942706;3782795;"";"2477 / W-84690C";"WDD1760421J628269";"PETROL";"";"";"car2go";"car2go"
1942707;3783376;"";"2483 / W-84831C";"WDD1760421J627411";"PETROL";"";"";"car2go";"car2go"
1942708;3783474;"";"2481 / W-85442C";"WDD1760421J627701";"PETROL";"";"";"car2go";"car2go"
1942709;3783512;"";"2532 / W-85547C";"WDD1760421J629433";"PETROL";"";"";"car2go";"car2go"
1942710;3783844;"";"2482 / W-85522C";"WDD1760421J628033";"PETROL";"";"";"car2go";"car2go"
1942711;3784106;"";"2537 / W-84822C";"WDD1760421J629500";"PETROL";"";"";"car2go";"car2go"
1942712;3784292;"";"Katrina";"DriveNow_13654535";"DIESEL";"M-DX7473";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942713;3784465;"";"2541 / W-36147C";"WDD1760421J628981";"PETROL";"";"";"car2go";"car2go"
1942714;3784740;"";"2478 / W-36143C";"WDD1760421J628418";"PETROL";"";"";"car2go";"car2go"
1942715;3785083;"";"2539 / W-85459C";"WDD1760421J629150";"PETROL";"";"";"car2go";"car2go"
1942716;3785426;"";"2479 / W-85564C";"WDD1760421J627586";"PETROL";"";"";"car2go";"car2go"
1942717;3785511;"";"2527 / W-85314C";"WDD1760421J631607";"PETROL";"";"";"car2go";"car2go"
1942718;3177938;"";"Georg";"DriveNow_13629277";"PETROL";"M-DX9557";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942719;3177842;"";"Page";"DriveNow_13572121";"DIESEL";"M-DX9931";"BMW X1";"DriveNow";"driveNow"
1942720;3177898;"";"Elena";"DriveNow_13639990";"PETROL";"M-DX9942";"MINI Cabrio";"DriveNow";"driveNow"
1942721;3177922;"";"Dudley";"DriveNow_13636093";"PETROL";"M-DX9936";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942722;3177864;"";"Lorens";"DriveNow_13639987";"PETROL";"M-DX9939";"MINI Cabrio";"DriveNow";"driveNow"
1942723;3177865;"";"Issa";"DriveNow_13640062";"DIESEL";"M-DX9961";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942724;3177956;"";"Addison";"DriveNow_13636208";"DIESEL";"M-DX5079";"BMW 1er";"DriveNow";"driveNow"
1942725;3177860;"";"Vico";"DriveNow_13646767";"PETROL";"M-DX5077";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942726;3177889;"";"Tilly";"DriveNow_13641540";"DIESEL";"M-DX9953";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942727;3177902;"";"Margareta";"DriveNow_13641529";"DIESEL";"M-DX9952";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942728;3177840;"";"Roanna";"DriveNow_13636163";"DIESEL";"M-DX9930";"BMW 1er";"DriveNow";"driveNow"
1942729;3177866;"";"Ardelia";"DriveNow_13639967";"PETROL";"M-DX9916";"MINI Cabrio";"DriveNow";"driveNow"
1942730;3177950;"";"Valentina";"DriveNow_13636241";"DIESEL";"M-DX5063";"BMW 1er";"DriveNow";"driveNow"
1942731;3177843;"";"Feodora";"DriveNow_13639991";"PETROL";"M-DX9941";"MINI Cabrio";"DriveNow";"driveNow"
1942732;3177858;"";"Annice";"DriveNow_13636119";"PETROL";"M-DX5056";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942733;3177832;"";"Cristy";"DriveNow_13641499";"DIESEL";"M-DX5104";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942734;3177822;"";"Katinka";"DriveNow_13636105";"PETROL";"M-DX9959";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942735;3177939;"";"Knut";"DriveNow_13629279";"PETROL";"M-DX5046";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942736;3177837;"";"Shantee";"DriveNow_13578966";"PETROL";"M-DX9881";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942737;3177884;"";"Bradley";"DriveNow_13641519";"DIESEL";"M-DX9949";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942738;3177891;"";"Robinia";"DriveNow_13641490";"DIESEL";"M-DX9948";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942739;3177894;"";"Mikey";"DriveNow_13646780";"PETROL";"M-DX7307";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942740;3177875;"";"Sandy";"DriveNow_13636095";"PETROL";"M-DX5111";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942741;3177952;"";"Reggi";"DriveNow_13640112";"PETROL";"M-DX7309";"MINI Cabrio";"DriveNow";"driveNow"
1942742;3177881;"";"Justin";"DriveNow_13640056";"DIESEL";"M-DX5113";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942743;3177943;"";"Fin";"DriveNow_13629324";"PETROL";"M-DX5110";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942744;3177886;"";"Cornelius";"DriveNow_13640058";"DIESEL";"M-DX7296";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942745;3177932;"";"Cristy";"DriveNow_13636125";"PETROL";"M-DX7326";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942746;3176545;"";"Bo";"DriveNow_13636235";"DIESEL";"M-DX7375";"BMW 1er";"DriveNow";"driveNow"
1942747;3177836;"";"Pavel";"DriveNow_13640079";"DIESEL";"M-DX5116";"MINI Cabrio";"DriveNow";"driveNow"
1942748;3177890;"";"Lisha";"DriveNow_13640054";"DIESEL";"M-DX9960";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942749;3177909;"";"Alana";"DriveNow_13578852";"DIESEL";"M-DX9378";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942750;3177844;"";"Auberon";"DriveNow_13640020";"PETROL";"M-DX5082";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942751;3177880;"";"Giorgio";"DriveNow_13641526";"DIESEL";"M-DX7402";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942752;3177937;"";"Dylan";"DriveNow_13641521";"DIESEL";"M-DX7383";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942753;3177900;"";"Odele";"DriveNow_13636180";"DIESEL";"M-DX7385";"BMW 1er";"DriveNow";"driveNow"
1942754;3177951;"";"Poppy";"DriveNow_13636165";"DIESEL";"M-DX7387";"BMW 1er";"DriveNow";"driveNow"
1942755;3177849;"";"Hally";"DriveNow_13636127";"PETROL";"M-DX7354";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942756;3177930;"";"Timothea";"DriveNow_13629315";"PETROL";"M-DX9944";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942757;3177876;"";"Bella";"DriveNow_13629328";"PETROL";"M-DX5094";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942758;3177869;"";"Kevina";"DriveNow_13629327";"PETROL";"M-DX5092";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942759;3177848;"";"Dani";"DriveNow_13629317";"PETROL";"M-DX5095";"MINI 3-Tuerer";"DriveNow";"driveNow"
1942760;3177935;"";"Anneliese";"DriveNow_13641539";"DIESEL";"M-DX7403";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942761;3177874;"";"Hanni";"DriveNow_13636214";"DIESEL";"M-DX7390";"BMW 1er";"DriveNow";"driveNow"
1942762;3177859;"";"Stefan";"DriveNow_13636178";"DIESEL";"M-DX7361";"BMW 1er";"DriveNow";"driveNow"
1942763;3177877;"";"Joshua";"DriveNow_13641506";"DIESEL";"M-DX7314";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942764;3177846;"";"Riane";"DriveNow_13579059";"DIESEL";"M-DX9958";"BMW X1";"DriveNow";"driveNow"
1942765;3177917;"";"Ines";"DriveNow_13578682";"DIESEL";"M-DX9934";"BMW 2er Active Tourer";"DriveNow";"driveNow"
1942766;3177853;"";"Dora";"DriveNow_13572702";"DIESEL";"M-DX9256";"MINI Clubman";"DriveNow";"driveNow"
1942767;3177835;"";"Janet";"DriveNow_13601841";"DIESEL";"M-DX5065";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942768;3177901;"";"Rubina";"DriveNow_13640001";"DIESEL";"M-DX6702";"MINI 5-Tuerer";"DriveNow";"driveNow"
1942769;3177929;"";"Madonna";"DriveNow_13636217";"DIESEL";"M-DX7371";"BMW 1er";"DriveNow";"driveNow"
1942770;3177845;"";"Teddi";"DriveNow_13641510";"DIESEL";"M-DX9947";"BMW 2er Active Tourer";"DriveNow";"driveNow"
